trial_number,params,val_fitness,train_fitness,gen_gap,final_score,val_mean_recall,val_min_recall,n_iterations
175,"{'W_CHAR': 3, 'W_WORD': 4, 'W_BI': 0, 'W_TRI': 0, 'W_POS': 2, 'CHAR_MIN': 2, 'CHAR_MAX': 4, 'alpha': 0.0001, 'hidden_1': 128, 'hidden_2': 32}",0.8774864794994162,0.9851687298808292,0.10768225038141299,0.8359631039272967,0.9006127504726784,0.8620689655172413,25
176,"{'W_CHAR': 3, 'W_WORD': 4, 'W_BI': 0, 'W_TRI': 0, 'W_POS': 2, 'CHAR_MIN': 2, 'CHAR_MAX': 4, 'alpha': 0.0001, 'hidden_1': 128, 'hidden_2': 32}",0.8774864794994162,0.9851687298808292,0.10768225038141299,0.8359631039272967,0.9006127504726784,0.8620689655172413,25
177,"{'W_CHAR': 3, 'W_WORD': 4, 'W_BI': 0, 'W_TRI': 0, 'W_POS': 2, 'CHAR_MIN': 2, 'CHAR_MAX': 4, 'alpha': 0.0001, 'hidden_1': 128, 'hidden_2': 32}",0.8774864794994162,0.9851687298808292,0.10768225038141299,0.8359631039272967,0.9006127504726784,0.8620689655172413,25
178,"{'W_CHAR': 3, 'W_WORD': 4, 'W_BI': 0, 'W_TRI': 0, 'W_POS': 2, 'CHAR_MIN': 2, 'CHAR_MAX': 4, 'alpha': 0.0001, 'hidden_1': 128, 'hidden_2': 32}",0.8774864794994162,0.9851687298808292,0.10768225038141299,0.8359631039272967,0.9006127504726784,0.8620689655172413,25
179,"{'W_CHAR': 3, 'W_WORD': 4, 'W_BI': 0, 'W_TRI': 0, 'W_POS': 2, 'CHAR_MIN': 2, 'CHAR_MAX': 4, 'alpha': 0.0001, 'hidden_1': 128, 'hidden_2': 32}",0.8774864794994162,0.9851687298808292,0.10768225038141299,0.8359631039272967,0.9006127504726784,0.8620689655172413,25
180,"{'W_CHAR': 2, 'W_WORD': 4, 'W_BI': 0, 'W_TRI': 0, 'W_POS': 2, 'CHAR_MIN': 2, 'CHAR_MAX': 4, 'alpha': 0.0001, 'hidden_1': 128, 'hidden_2': 32}",0.8660816552403788,0.9839704331180262,0.1178887778776474,0.8092484884239077,0.8956389207096429,0.8463768115942029,18
181,"{'W_CHAR': 3, 'W_WORD': 4, 'W_BI': 0, 'W_TRI': 0, 'W_POS': 2, 'CHAR_MIN': 2, 'CHAR_MAX': 4, 'alpha': 0.0001, 'hidden_1': 128, 'hidden_2': 32}",0.8774864794994162,0.9851687298808292,0.10768225038141299,0.8359631039272967,0.9006127504726784,0.8620689655172413,25
182,"{'W_CHAR': 3, 'W_WORD': 4, 'W_BI': 0, 'W_TRI': 0, 'W_POS': 2, 'CHAR_MIN': 2, 'CHAR_MAX': 4, 'alpha': 0.0001, 'hidden_1': 128, 'hidden_2': 32}",0.8774864794994162,0.9851687298808292,0.10768225038141299,0.8359631039272967,0.9006127504726784,0.8620689655172413,25
183,"{'W_CHAR': 3, 'W_WORD': 4, 'W_BI': 0, 'W_TRI': 0, 'W_POS': 2, 'CHAR_MIN': 2, 'CHAR_MAX': 4, 'alpha': 0.0001, 'hidden_1': 128, 'hidden_2': 32}",0.8774864794994162,0.9851687298808292,0.10768225038141299,0.8359631039272967,0.9006127504726784,0.8620689655172413,25
184,"{'W_CHAR': 3, 'W_WORD': 4, 'W_BI': 0, 'W_TRI': 0, 'W_POS': 2, 'CHAR_MIN': 2, 'CHAR_MAX': 4, 'alpha': 0.0001, 'hidden_1': 128, 'hidden_2': 32}",0.8774864794994162,0.9851687298808292,0.10768225038141299,0.8359631039272967,0.9006127504726784,0.8620689655172413,25
185,"{'W_CHAR': 3, 'W_WORD': 4, 'W_BI': 10, 'W_TRI': 0, 'W_POS': 2, 'CHAR_MIN': 2, 'CHAR_MAX': 4, 'alpha': 0.0001, 'hidden_1': 128, 'hidden_2': 32}",0.8492914407306458,0.9803970172123099,0.1311055764816641,0.7726330760081497,0.8840981670440059,0.8260869565217391,17
186,"{'W_CHAR': 3, 'W_WORD': 4, 'W_BI': 0, 'W_TRI': 0, 'W_POS': 2, 'CHAR_MIN': 2, 'CHAR_MAX': 4, 'alpha': 0.0001, 'hidden_1': 128, 'hidden_2': 32}",0.8774864794994162,0.9851687298808292,0.10768225038141299,0.8359631039272967,0.9006127504726784,0.8620689655172413,25
187,"{'W_CHAR': 0, 'W_WORD': 8, 'W_BI': 0, 'W_TRI': 0, 'W_POS': 2, 'CHAR_MIN': 2, 'CHAR_MAX': 4, 'alpha': 0.0001, 'hidden_1': 128, 'hidden_2': 32}",0.8552226637688797,0.980905244202164,0.12568258043328429,0.7866987931189533,0.885882746378721,0.8347826086956521,14
188,"{'W_CHAR': 3, 'W_WORD': 4, 'W_BI': 0, 'W_TRI': 0, 'W_POS': 2, 'CHAR_MIN': 2, 'CHAR_MAX': 4, 'alpha': 0.0001, 'hidden_1': 128, 'hidden_2': 32}",0.8774864794994162,0.9851687298808292,0.10768225038141299,0.8359631039272967,0.9006127504726784,0.8620689655172413,25
189,"{'W_CHAR': 3, 'W_WORD': 4, 'W_BI': 0, 'W_TRI': 0, 'W_POS': 2, 'CHAR_MIN': 2, 'CHAR_MAX': 4, 'alpha': 0.0001, 'hidden_1': 128, 'hidden_2': 32}",0.8774864794994162,0.9851687298808292,0.10768225038141299,0.8359631039272967,0.9006127504726784,0.8620689655172413,25
190,"{'W_CHAR': 3, 'W_WORD': 4, 'W_BI': 0, 'W_TRI': 0, 'W_POS': 2, 'CHAR_MIN': 2, 'CHAR_MAX': 4, 'alpha': 0.0001, 'hidden_1': 128, 'hidden_2': 64}",0.8568001474718419,0.9801030062216817,0.12330285874983982,0.7918458593470821,0.8985221078100394,0.8289855072463768,23
191,"{'W_CHAR': 3, 'W_WORD': 4, 'W_BI': 0, 'W_TRI': 0, 'W_POS': 2, 'CHAR_MIN': 2, 'CHAR_MAX': 4, 'alpha': 0.0001, 'hidden_1': 128, 'hidden_2': 32}",0.8774864794994162,0.9851687298808292,0.10768225038141299,0.8359631039272967,0.9006127504726784,0.8620689655172413,25
192,"{'W_CHAR': 3, 'W_WORD': 4, 'W_BI': 0, 'W_TRI': 0, 'W_POS': 2, 'CHAR_MIN': 2, 'CHAR_MAX': 4, 'alpha': 0.0001, 'hidden_1': 128, 'hidden_2': 32}",0.8774864794994162,0.9851687298808292,0.10768225038141299,0.8359631039272967,0.9006127504726784,0.8620689655172413,25
193,"{'W_CHAR': 3, 'W_WORD': 4, 'W_BI': 0, 'W_TRI': 0, 'W_POS': 2, 'CHAR_MIN': 2, 'CHAR_MAX': 4, 'alpha': 0.0001, 'hidden_1': 128, 'hidden_2': 32}",0.8774864794994162,0.9851687298808292,0.10768225038141299,0.8359631039272967,0.9006127504726784,0.8620689655172413,25
194,"{'W_CHAR': 3, 'W_WORD': 4, 'W_BI': 0, 'W_TRI': 0, 'W_POS': 2, 'CHAR_MIN': 2, 'CHAR_MAX': 4, 'alpha': 0.0001, 'hidden_1': 128, 'hidden_2': 32}",0.8774864794994162,0.9851687298808292,0.10768225038141299,0.8359631039272967,0.9006127504726784,0.8620689655172413,25
195,"{'W_CHAR': 3, 'W_WORD': 4, 'W_BI': 0, 'W_TRI': 0, 'W_POS': 2, 'CHAR_MIN': 2, 'CHAR_MAX': 4, 'alpha': 0.001, 'hidden_1': 128, 'hidden_2': 32}",0.8754921960038974,0.9834337323760903,0.10794153637219295,0.833579891445608,0.8974261421836566,0.8608695652173913,40
196,"{'W_CHAR': 3, 'W_WORD': 10, 'W_BI': 0, 'W_TRI': 0, 'W_POS': 2, 'CHAR_MIN': 2, 'CHAR_MAX': 4, 'alpha': 0.0001, 'hidden_1': 128, 'hidden_2': 32}",0.8720639863975188,0.9844486841145954,0.1123846977170766,0.8234869398219039,0.8939530694420729,0.8574712643678161,15
197,"{'W_CHAR': 3, 'W_WORD': 4, 'W_BI': 0, 'W_TRI': 0, 'W_POS': 2, 'CHAR_MIN': 2, 'CHAR_MAX': 5, 'alpha': 0.0001, 'hidden_1': 128, 'hidden_2': 32}",0.8787355025846095,0.9838925599067206,0.10515705732211111,0.8409999166014429,0.8968387564615239,0.8666666666666667,21
198,"{'W_CHAR': 3, 'W_WORD': 4, 'W_BI': 0, 'W_TRI': 0, 'W_POS': 2, 'CHAR_MIN': 2, 'CHAR_MAX': 5, 'alpha': 0.0001, 'hidden_1': 128, 'hidden_2': 32}",0.8787355025846095,0.9838925599067206,0.10515705732211111,0.8409999166014429,0.8968387564615239,0.8666666666666667,21
199,"{'W_CHAR': 3, 'W_WORD': 4, 'W_BI': 0, 'W_TRI': 0, 'W_POS': 2, 'CHAR_MIN': 2, 'CHAR_MAX': 5, 'alpha': 0.0001, 'hidden_1': 128, 'hidden_2': 32}",0.8787355025846095,0.9838925599067206,0.10515705732211111,0.8409999166014429,0.8968387564615239,0.8666666666666667,21
